"preprint_id","preprint_title","preprint_doi","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
4641,"Rapid literature mapping on the recent use of machine learning for wildlife imagery","https://doi.org/10.32942/X2H59D","https://doi.org/10.24072/pcjournal.261","Shinichi Nakagawa","Inês Silva","Yes",NA,NA,NA,NA
4645,"Temperate-tropical transitions are linked with shifts in the structure of evolutionary integration in Vitaceae leaves","https://doi.org/10.32942/X2CC7G",NA,"C. Tomomi Parins-Fukuchi","Inês Silva","Yes",NA,NA,NA,NA
4650,"Incompatibility and interchangeability in molecular evolution","https://doi.org/10.32942/X27P46","https://doi.org/10.1093/gbe/evac184","Daniel B Sloan","Inês Silva","Yes",NA,NA,NA,NA
4651,"Iterative species distribution modeling results in the discovery of novel populations of a rare cold desert perennial","https://doi.org/10.32942/X23W28","https://doi.org/10.3354/esr01218","Israel Temitope Borokini","Knut Anders Hovstad","Yes",NA,NA,NA,NA
4653,"Small is big: A new conservation paradigm for amphibians","https://doi.org/10.32942/X2059R",NA,"Emma Cathleen Steigerwald","Inês Silva","Yes",NA,NA,NA,NA
4656,"Unstratified forests dominate the tropics especially in regions with lower fertility or higher temperatures","https://doi.org/10.32942/X2VC7T","https://doi.org/10.1088/2752-664X/ace723","Christopher Doughty","Inês Silva","Yes",NA,NA,NA,NA
4648,"The consequences of synthetic auxin herbicide on plant-herbivore interactions","https://doi.org/10.32942/X2KW2M","https://doi.org/10.1016/j.tplants.2023.02.003","Regina S Baucom","Inês Silva","Yes",NA,NA,NA,NA
4655,"Assessing the aesthetic attractivity of European butterflies: a web-based survey protocol","https://doi.org/10.32942/X2QP4J","https://doi.org/10.1371/journal.pone.0283360","Elia van Tongeren","Inês Silva","Yes",NA,NA,NA,NA
4660,"CONFOUND IT! The taxonomy of plants mistaken for Cistanthe arenaria (Cham.) Carolin ex  Hershk. [MONTIACEAE, Cistanthe sect. Rosulatae (Reiche) Hershk.]","https://doi.org/10.32942/X2G593",NA,"Mark Alan Hershkovitz","Inês Silva","Yes",NA,NA,NA,NA
4671,"The intersection between elected representatives and threatened species recovery","https://doi.org/10.32942/X2BC75",NA,"Gareth Sean Kindler","Inês Silva","Yes",NA,NA,NA,NA
4677,"The Fieldwork Wellness Framework: A new approach to field research in Ecology","https://doi.org/10.32942/X26P4W","https://doi.org/10.1002/fee.2649","Anna Elizabeth Nordseth","Inês Silva","Yes",NA,NA,NA,NA
4678,"Evolutionary origins of the Mesoamerican-eastern United States floristic disjunction: current status and future prospects","https://doi.org/10.32942/X2301X",NA,"Gregory W Stull","Inês Silva","Yes",NA,NA,NA,NA
4683,"Colombia reached 30 % of land and ocean conservation area. Megadiverse countries are hitting targets but missing the point","https://doi.org/10.32942/X2Z59F",NA,"Andres Felipe Suarez-Castro","Inês Silva","Yes",NA,NA,NA,NA
4686,"Heritability and developmental plasticity of growth in an oviparous lizard","https://doi.org/10.32942/X2PP47",NA,"Daniel W.A. Noble","Wilco Verberk","Yes",NA,NA,NA,NA
4688,"Space-for-time substitutions in climate change ecology and evolution","https://doi.org/10.32942/X2K018","https://doi.org/10.1111/brv.13004","Rebecca SL Lovell","Inês Silva","Yes",NA,NA,NA,NA
4691,"The cost of being a non-native English speaker in science","https://doi.org/10.32942/X29G6H","https://doi.org/10.1371/journal.pbio.3002184","Tatsuya Amano","Inês Silva","Yes",NA,NA,NA,NA
4690,"The Q approach to consensus building: integrating diverse perspectives to guide decision-making","https://doi.org/10.32942/X2F59S",NA,"Jonas Geschke","Magdalena Mair","Yes",NA,NA,NA,NA
4703,"Rethinking convergence in plant parasitism integrating molecular and population genetic processes","https://doi.org/10.32942/X2X594","https://doi.org/10.1002/ajb2.16174","Liming Cai","Magdalena Mair","Yes","added publication DOI",NA,NA,NA
4705,"Misrepresenting biases in arrival: a comment on Svensson (2022)","https://doi.org/10.32942/X2SG6V",NA,"Arlin Stoltzfus","Magdalena Mair","Yes",NA,NA,NA,NA
4709,"Rock climbing affects cliff-plant communities by reducing species diversity and altering species coexistence patterns","https://doi.org/10.32942/X2201M","https://doi.org/10.1007/s10531-023-02567-1","Martí March-Salas","Magdalena Mair","Yes",NA,NA,NA,NA
4710,"Toward the comprehensive understanding of food chain length","https://doi.org/10.32942/X25P4K",NA,"Shota Shibasaki","Magdalena Mair","Yes",NA,NA,NA,NA
4716,"Understanding the systematics and evolution of Vaccinium sect. Cyanococcus (Ericaceae): progress and prospects","https://doi.org/10.32942/X2J01Z",NA,"Peter Warren Fritsch","Magdalena Mair","Yes",NA,NA,NA,NA
4718,"Typification of plants illustrated by Feuillée: a reply to Zanotti et al.","https://doi.org/10.32942/X2NP4X",NA,"Mark Alan Hershkovitz","Magdalena Mair","Yes",NA,NA,NA,NA
4723,"Few studies of wild animal performance account for parasite infections: a systematic review","https://doi.org/10.32942/X28G66","https://doi.org/10.1111/1365-2656.13864","Jeremy De Bonville","Elvira D'Bastiani","Yes","About the ""Data_link_preprint"" -> the liink provide is not working",NA,NA,NA
4724,"Morphological plasticity in a caddisfly that co-occurs in lakes and streams","https://doi.org/10.32942/X24S3X","https://doi.org/10.1086/725455","Christine Ann Parisek","Wilco Verberk","Yes",NA,NA,NA,NA
4726,"A Review: Comparative Genomics and Physiology of Parity Mode Evolution in Amniotes","https://doi.org/10.32942/X2D59G",NA,"Maggs X","Magdalena Mair","Yes","The submitting author's full name is Margaret E. Lazzeroni",NA,NA,NA
4727,"On The Origin of Speciation","https://doi.org/10.32942/X2W88G",NA,"Kenji Hayashida","Magdalena Mair","Yes",NA,NA,NA,NA
4734,"A tale of two genomes: What drives mitonuclear discordance in asexual lineages of a freshwater snail?","https://doi.org/10.32942/X21019","https://doi.org/10.1002/bies.202200234","Maurine Neiman","Wilco Verberk","Yes",NA,NA,NA,NA
4736,"Accounting for cloud cover and circannual variation puts the effect of lunar phase on deer-vehicle collisions into perspective","https://doi.org/10.32942/X2RG6J","https://doi.org/10.1111/1365-2664.14432","Jacopo Cerri","Stefan Vriend","Yes",NA,NA,NA,NA
4738,"Quantifying uncertainties of ecological forecasting under climate change","https://doi.org/10.32942/X2MS38","https://doi.org/10.1017/XC51074312","XIN CHEN","Wilco Verberk","Yes",NA,NA,NA,NA
4657,"Amphibians' expansion to record elevations influences Batrachochytrium dendrobatidis (Batrachochytriaceae) infection dynamics","https://doi.org/10.32942/X20010",NA,"Emma Cathleen Steigerwald","Stefan Vriend","Yes",NA,NA,NA,NA
4740,"Implications of microbial community assembly for ecosystem restoration: patterns, process, and potential","https://doi.org/10.32942/X2H01N",NA,"Emily Graham","Stefan Vriend","Yes","Publication DOI not added to EcoEvoRxiv",NA,NA,NA
4741,"Temperature change effects on marine fish range shifts: a meta-analysis of ecological and methodological predictors","https://doi.org/10.32942/X2C88T","https://doi.org/10.1111/gcb.16770","Carolin Dahms","Stefan Vriend","Yes",NA,NA,NA,NA
4743,"Describing posterior distributions of variance components: Problems and the use of null distributions to aid interpretation","https://doi.org/10.32942/X27G6W","https://doi.org/10.1111/2041-210X.14200","Joel L Pick","Stefan Vriend","Yes",NA,NA,NA,NA
4749,"Plant traits poorly predict winner and loser shrub species in a warming tundra biome","https://doi.org/10.32942/X23S3M","https://doi.org/10.1038/s41467-023-39573-4","Mariana García Criado","Stefan Vriend","Yes",NA,NA,NA,NA
4755,"Understanding local plant extinctions before it’s too late: bridging evolutionary genomics with global ecology.","https://doi.org/10.32942/X2V885","https://doi.org/10.1111/nph.18718","Moises Exposito-Alonso","Stefan Vriend","Yes",NA,NA,NA,NA
4756,"Mutation bias and the predictability of evolution","https://doi.org/10.32942/X2QG67","https://doi.org/10.1098/rstb.2022.0055","Joshua L Payne","Stefan Vriend","Yes",NA,NA,NA,NA
4759,"Alternative reading frames are an underappreciated source of protein sequence novelty","https://doi.org/10.32942/X2G01B","https://doi.org/10.1007/s00239-023-10122-3","Zachary Ardern","Stefan Vriend","Yes","Year of earliest publication of submitting author is based on the first journal article. They did publish an earlier book chapter though.",NA,NA,NA
4773,"Experimental approaches to study evolutionary cell biology using yeasts","https://doi.org/10.32942/X2KS3Z","https://doi.org/10.1002/yea.3848","Marco Fumasoni","Stefan Vriend","Yes",NA,NA,NA,NA
4779,"Ecological Dynamics and Forecasting: A graduate course on the fundamentals of time series and forecasting in ecology","https://doi.org/10.32942/X2B88H","https://doi.org/10.21105/jose.00198","Ethan White","Stefan Vriend","Yes","First ever journal article of submitting author seem to belong to another Ethan P. White, so I used the second in Google Scholar (submitted to Applied Agricultural Research)",NA,NA,NA
4781,"The Changing Dynamics of Highly Pathogenic Avian Influenza H5N1: Next Steps for Management & Science in North America","https://doi.org/10.32942/X26K57","https://doi.org/10.1016/j.biocon.2023.110041","Johanna A Harvey","Stefan Vriend","Yes","Preprint & paper use public data and refer to the institutions that have custody over these data, but they provide no urls or details on how to extract these data.",NA,NA,NA
4784,"Quantifying between-individual variation using high-throughput phenotyping of behavioural traits in the fruit fly (Drosophila melanogaster)","https://doi.org/10.32942/X22S39",NA,"Szymon Marian Drobniak","Stefan Vriend","Yes",NA,NA,NA,NA
4783,"Boldness and physiological variation in round goby populations along their Baltic Sea invasion front","https://doi.org/10.32942/X2Z30B","https://doi.org/10.1016/j.physbeh.2023.114261","Nicholas Patrick Moran","Stefan Vriend","Yes",NA,NA,NA,NA
4788,"Parasites during early life mediate the strength of phenotypic selection on sexual traits.","https://doi.org/10.32942/X2T88V",NA,"Jesus Martinez-Padilla","Stefan Vriend","Yes",NA,NA,NA,NA
4789,"Comparative analysis reveals assortative mate preferences in darters independent of sympatry and sex","https://doi.org/10.32942/X2PK5K",NA,"Yseult Héjja-Brichard","Stefan Vriend","Yes",NA,NA,NA,NA
4790,"Two species of montane redstarts (Myioborus) in Costa Rica differ in their elevational range shifts over four decades","https://doi.org/10.32942/X2JS3N",NA,"Olivia Ann Steinmetz","Stefan Vriend","Yes",NA,NA,NA,NA
4771,"Comprehensive biodiversity survey of Wategora Reserve and Everley Park along Duck River, western Sydney","https://doi.org/10.32942/X29886",NA,"Thomas Mesaglio","Stefan Vriend","Yes",NA,NA,NA,NA
4793,"Power and limitations of the mutations-area relationship to assess within-species genetic diversity targets for post-2020 Sustainable Development Goals","https://doi.org/10.32942/X2F30P",NA,"Moises Exposito-Alonso","Alexander Elsy","Yes",NA,NA,NA,NA
4791,"Offspring sex ratio increases with male reproductive success in the polygynous southern elephant seals","https://doi.org/10.32942/X21S30",NA,"Hassen Allegue","Alexander Elsy","Yes",NA,NA,NA,NA
4794,"Evolutionary repeatability of emergent properties of ecological communities","https://doi.org/10.32942/X2X301","https://doi.org/10.1098/rstb.2022.0047","Sergey Kryazhimskiy","Alexander Elsy","Yes",NA,NA,NA,NA
4797,"Imagining Kant’s Theory of Scientific Knowledge: Philosophy and Education in Microbiology","https://doi.org/10.32942/X25K5X","https://doi.org/10.1007/s10123-022-00315-z","Fernando Baquero","Alexander Elsy","Yes",NA,NA,NA,NA
4802,"Co-crediting system for carbon and biodiversity","https://doi.org/10.32942/X2S88J","https://doi.org/10.1002/ppp3.10405","Leho Tedersoo","Alexander Elsy","Yes",NA,NA,NA,NA
4804,"How could noise affect aquatic ecosystems?  A lack of zooplankton studies.","https://doi.org/10.32942/X2NK58",NA,"Loïc Prosnier","Alexander Elsy","Yes",NA,NA,NA,NA
4805,"Exploratory personality is independent of telomere dynamics in a wild bird population","https://doi.org/10.32942/X24K5M",NA,"Tara Cox","Alexander Elsy","Yes",NA,NA,NA,NA
4814,"A framework for improving the reproducibility of data extraction for meta-analysis","https://doi.org/10.32942/X2D30C","https://doi.org/10.1002/jrsm.1663","Edward Richard Ivimey-Cook","Alexander Elsy","Yes",NA,NA,NA,NA
4816,"Advances in the reconstruction of the Spider Tree of Life: a roadmap for spider systematics and comparative studies","https://doi.org/10.32942/X28C7J","https://doi.org/10.1111/cla.12557","Siddharth Kulkarni","Alexander Elsy","Yes",NA,NA,NA,NA
4817,"Hybridization boosters diversification in a Neotropical orchid group","https://doi.org/10.32942/X2HS3B","https://doi.org/10.1016/j.ympev.2023.107858","Cecilia F. Fiorini","Alexander Elsy","Yes",NA,NA,NA,NA
4824,"Habitat destruction threatens jaguars in a mixed land use region of eastern Bolivia","https://doi.org/10.32942/X20W2B","https://doi.org/10.1017/S0030605322001570","Moritz Blumer","Alexander Elsy","Yes",NA,NA,NA,NA
4829,"How do monomorphic bacteria evolve? The Mycobacterium tuberculosis complex and the awkward population genetics of extreme clonality","https://doi.org/10.32942/X2GW2P","https://doi.org/10.24072/pcjournal.322","Christoph Stritt","Alexander Elsy","Yes",NA,NA,NA,NA
4830,"An Annotated Checklist of Lichens of the Opal Creek Wilderness and Adjacent Areas: a Pre-Fire Baseline","https://doi.org/10.32942/X2W30Q","https://doi.org/10.1639/0747-9859-40.1.15","John Villella","Alexander Elsy","Yes",NA,NA,NA,NA
4836,"Assessing species interactions using integrated predator-prey models","https://doi.org/10.32942/X2RC7W",NA,"Matthieu Paquet","Elvira D'Bastiani","Yes","no",NA,NA,NA
4841,"Evaluating top-down, bottom-up, and environmental drivers of pelagic food web dynamics along an estuarine gradient","https://doi.org/10.32942/X2MK5Z",NA,"Samuel M Bashevkin","Alexander Elsy","Yes",NA,NA,NA,NA
4825,"Use of Airborne Laser Scanning to assess effects of understorey vegetation structure on nest-site selection and breeding performance in an Australian passerine bird","https://doi.org/10.32942/X2C302","https://doi.org/10.1002/rse2.342","Richard S. Turner","Wilco Verberk","Yes",NA,NA,NA,NA
4855,"Like little lagoons: the contribution of valli da pesca to the Ecosystem Services supply of the Venice Lagoon","https://doi.org/10.32942/X27C77","https://doi.org/10.1007/s12237-023-01168-z","Alice Stocco","Alexander Elsy","Yes",NA,NA,NA,NA
4863,"ForageFeeder: a low-cost open source feeder for randomly distributing food","https://doi.org/10.32942/X23K59","https://doi.org/10.1016/j.ohx.2023.e00405","Andrew Kyle Schulz","Alexander Elsy","Yes",NA,NA,NA,NA
4871,"Dominant attitudes and values towards wildlife and the environment in coastal Alabama","https://doi.org/10.32942/X2V30D","https://doi.org/10.1111/csp2.12957","Ylenia Chiari","Jake Martin","Yes",NA,NA,NA,NA
4886,"orchaRd 2.0: An R package for visualizing meta-analyses with orchard plots","https://doi.org/10.32942/X2QC7K","https://doi.org/10.1111/2041-210X.14152","Shinichi Nakagawa","Jake Martin","Yes",NA,NA,NA,NA
4891,"Quantitative evidence synthesis: a practical guide on meta-analysis, meta-regression, and publication bias tests for environmental sciences","https://doi.org/10.32942/X2KK5N","https://doi.org/10.1186/s13750-023-00301-6","Shinichi Nakagawa","Jake Martin","Yes",NA,NA,NA,NA
4900,"Analyzing health of forcibly displaced communities through an integrated ecological lens","https://doi.org/10.32942/X2FW2C","https://doi.org/10.4269/ajtmh.22-0624","Maia Tarnas","Jake Martin","Yes",NA,NA,NA,NA
4915,"Social regulation of reproduction: control or signal?","https://doi.org/10.32942/X2B59V","https://doi.org/10.1016/j.tree.2023.05.009","Chiara Benvenuto","Jake Martin","Yes",NA,NA,NA,NA
4917,"The Ecological Relevance of Critical Thermal Maxima Methodology (CTM) for Fishes","https://doi.org/10.32942/X22P4N","https://doi.org/10.1111/jfb.15368","Jessica Emilie Desforges","Jake Martin","Yes","Extracted this twice because I didn't initially see that it had been published with a different name. I will add this note directly to the second extraction form.",NA,NA,NA
4919,"Metabolic division of labor in social insects","https://doi.org/10.32942/X26C7X","https://doi.org/10.1016/j.cois.2023.101085","Adria C LeBoeuf","Jake Martin","Yes",NA,NA,NA,NA
4903,"Anti-predator defenses are linked with high levels of genetic differentiation in frogs","https://doi.org/10.32942/X2XW2Q",NA,"Iliana Medina","Jake Martin","Yes",NA,NA,NA,NA
4928,"Evolutionary Game Theory and the Adaptive Dynamics Approach: Adaptation where Individuals Interact","https://doi.org/10.32942/X2PC78","https://doi.org/10.1098/rstb.2021.0502","Charles Mullon","Jake Martin","Yes",NA,NA,NA,NA
4930,"Moving beyond heritability in the search for coral adaptive potential","https://doi.org/10.32942/X2T596","https://doi.org/10.1111/gcb.16719","Cynthia Riginos","Jake Martin","Yes",NA,NA,NA,NA
4932,"Developmental environments do not affect thermal physiological traits in reptiles: An experimental test and meta-analysis","https://doi.org/10.32942/X2JP40","https://doi.org/10.1098/rsbl.2023.0019","Daniel W.A. Noble","Jake Martin","Yes",NA,NA,NA,NA
4929,"The missing link: discerning true from false negatives when sampling species interaction networks","https://doi.org/10.32942/X2DW22",NA,"Michael D Catchen","Elvira D'Bastiani","Yes","no",NA,NA,NA
4944,"Beta diversity of restored river dike grasslands is strongly influenced by uncontrolled spatio-temporal variability","https://doi.org/10.32942/X2959J",NA,"Markus Bauer","Daniel Noble","Yes",NA,NA,NA,NA
4945,"Sex-specific covariation between exploratory behavior and natal dispersal strategies in a natural cooperative breeding passerine population","https://doi.org/10.32942/X21P4B",NA,"Tara Cox","Louis Bliard","Yes",NA,NA,NA,NA
4949,"Demographic signals of population decline and time to extinction in a seasonal, density-dependent model","https://doi.org/10.32942/X2WW2D","https://doi.org/10.1007/s12080-023-00562-4","Joseph Burant","Daniel Noble","Yes",NA,NA,NA,NA
4946,"Why do some fish grow faster than others?","https://doi.org/10.32942/X2S59W","https://doi.org/10.1111/faf.12770","Harriet Rose Goodrich","Jake Martin","Yes",NA,NA,NA,NA
4955,"Marine cleaning mutualisms provide new insights in biological market dynamics","https://doi.org/10.32942/X2NC7Z","https://doi.org/10.1098/rstb.2021.0501","Redouan Bshary","Jake Martin","Yes",NA,NA,NA,NA
4833,"The impact of rising temperatures on the prevalence of coral diseases and its predictability: a global meta-analysis","https://doi.org/10.32942/X2HP4P","https://doi.org/10.1111/ele.14266","Samantha Burke","Jake Martin","Yes",NA,NA,NA,NA
4962,"Meta-community processes supersede leaf subsidy effects on lake aquatic communities","https://doi.org/10.32942/X2D01Q",NA,"Georges Etienne Charette","Jake Martin","Yes",NA,NA,NA,NA
4965,"Fine-scale interplay between decline and growth determines the spatial recovery of coral communities within a reef","https://doi.org/10.32942/X28597",NA,"Julie Vercelloni","Jake Martin","Yes",NA,NA,NA,NA
4966,"More Than Half of Statistically Significant Research Findings in the Environmental Sciences are Actually Not","https://doi.org/10.32942/X24G6Z",NA,"Stephan Bruns","Jake Martin","Yes",NA,NA,NA,NA
4967,"Determinants of synergistic cell-cell interactions in bacteria","https://doi.org/10.32942/X20P41",NA,"Shiksha Ajmera","Jake Martin","Yes",NA,NA,NA,NA
4969,"Virtual Reef Diver: enabling people to help protect the Great Barrier Reef","https://doi.org/10.32942/X2W012","https://doi.org/10.5334/cstp.571","Julie Vercelloni","Jake Martin","Yes",NA,NA,NA,NA
4977,"Using repeatability of performance within and across contexts to validate measures of behavioral flexibility","https://doi.org/10.32942/X2R59K","https://doi.org/10.7717/peerj.15773","Kelsey McCune","Knut Anders Hovstad","Yes",NA,NA,NA,NA
4979,"The advertisement call of Mannophryne lamarcai Mijares-Urrutia et Arends 1999 (Anura: Dendrobatidae)","https://doi.org/10.32942/X2MG69",NA,"Ada Sánchez-Mercado","Knut Anders Hovstad","Yes",NA,NA,NA,NA
4984,"Bacterial multicellular behavior in antiviral defense","https://doi.org/10.32942/X2GP4C","https://doi.org/10.1016/j.mib.2023.102314","Julia Frunzke","Alexander Elsy","Yes",NA,NA,NA,NA
4988,"The impact of helping on helper life-history and fitness in a cooperatively breeding bird","https://doi.org/10.32942/X2C01D",NA,"Ellie Chesterton","Alexander Elsy","Yes",NA,NA,NA,NA
4991,"Evolutionary walks through flower color space driven by gene expression in Petunia and allies (Petunieae)","https://doi.org/10.32942/X2759X","https://doi.org/10.1098/rspb.2023.0275","Lucas C Wheeler","Alexander Elsy","Yes",NA,NA,NA,NA
4998,"Lags in the response of plant assemblages to global warming depends on temperature-change velocity","https://doi.org/10.32942/X23G6N","https://doi.org/10.1111/geb.13653","Laura Camila Pacheco Riaño","Knut Anders Hovstad","Yes",NA,NA,NA,NA
5006,"A novel method for measuring acute thermal tolerance in fish embryos","https://doi.org/10.32942/X2V01R","https://doi.org/10.1093/conphys/coad061","Zara-Louise Cowan","Knut Anders Hovstad","Yes",NA,NA,NA,NA
5010,"What acoustic telemetry can and can’t tell us about fish biology","https://doi.org/10.32942/X2ZP4Q",NA,"David M.P. Jacoby","Knut Anders Hovstad","Yes",NA,NA,NA,NA
5014,"Statistical methods to identify mechanisms in studies of eco-evolutionary dynamics","https://doi.org/10.32942/X2KG60","https://doi.org/10.1016/j.tree.2023.03.011","Jelena Holly Pantel","Knut Anders Hovstad","Yes",NA,NA,NA,NA
5027,"Keep your cool: Overwintering physiology in response to urbanization in the acorn ant, Temnothorax curvispinosus","https://doi.org/10.32942/X2FS3Q","https://doi.org/10.1016/j.jtherbio.2023.103591","Eric Grant Prileson","Alexander Elsy","Yes",NA,NA,NA,NA
5028,"Disentangling human nature: Anthropological reflections on evolution, zoonoses and ethnographic investigations","https://doi.org/10.32942/X2B013",NA,"Luis Gregorio Abad Espinoza","Alexander Elsy","Yes",NA,NA,NA,NA
5031,"Environmental insults and compensative responses: when microbiome meets cancer","https://doi.org/10.32942/X26888","https://doi.org/10.1007/s12672-023-00745-9","Sunil Nagpal","Alexander Elsy","Yes",NA,NA,NA,NA
5032,"Remarks on an approach to study flocking phenomenon in animals","https://doi.org/10.32942/X22G6B",NA,"Francois Gerard","Alexander Elsy","Yes",NA,NA,NA,NA
5035,"Heritability and age-dependent changes in genetic variation of telomere length in a wild house sparrow population","https://doi.org/10.32942/X2T01F",NA,"Heung Ying Janet Chik","Elina Takola","Yes",NA,NA,NA,NA
5037,"USE it: uniformly sampling pseudo-absences within the environmental space for applications in habitat suitability models","https://doi.org/10.32942/X2XS32",NA,"Daniele Da Re","Wilco Verberk","Yes",NA,NA,NA,NA
5046,"Two-step CRISPR-Cas9 protocol for transposable element deletion in D. melanogaster natural populations","https://doi.org/10.32942/X2P88M","https://doi.org/10.1016/j.xpro.2023.102501","Josefa Gonzalez","Eli Thoré","Yes",NA,NA,NA,NA
5052,"Prestige bias in cultural evolutionary dynamics","https://doi.org/10.32942/X2JG6P",NA,"Yoav Ram","Eli Thoré","Yes",NA,NA,NA,NA
5056,"Kinematics and behaviour in fish escape responses: guidelines for conducting, analysing, and reporting experiments","https://doi.org/10.32942/X2DS3D","https://doi.org/10.1242/jeb.245686","Dominique Roche","Eli Thoré","Yes",NA,NA,NA,NA
5057,"High Survival and Percentages of Giraffe Calves Signal Areas in Need of Protection","https://doi.org/10.32942/X2901S",NA,"Constance Dustin Becker","Eli Thoré","Yes",NA,NA,NA,NA
5062,"Nature exposure and mental health during the COVID-19 pandemic:  A Navigation Guide systematic review with meta-analysis","https://doi.org/10.32942/X2588Z",NA,"Muhammad Mainuddin Patwary","Eli Thoré","Yes",NA,NA,NA,NA
5065,"Extra-pair paternity, breeding density and synchrony in natural cavities versus nestboxes in two passerine birds","https://doi.org/10.32942/X21G61","https://doi.org/10.1002/ece3.10163","Irene Di Lecce","Eli Thoré","Yes",NA,NA,NA,NA
5067,"Solar radiation drives potential demographic collapse in a perennial bunchgrass via dramatically reduced seedling establishment","https://doi.org/10.32942/X2S014",NA,"Timothy H Parker","Eli Thoré","Yes",NA,NA,NA,NA
5070,"Conceptualizing microbe-plasmid communities as complex adaptive systems","https://doi.org/10.32942/X2WS3R","https://doi.org/10.1016/j.tim.2023.01.007","Shai Pilosof","Eli Thoré","Yes",NA,NA,NA,NA
5075,"How to do biodiversity-related science communication","https://doi.org/10.32942/X2HG6C",NA,"Jonas Geschke","Eli Thoré","Yes",NA,NA,NA,NA
5059,"A probabilistic approach to estimating timber harvest location","https://doi.org/10.32942/X28304",NA,"Jakub Michal Truszkowski","Eli Thoré","Yes",NA,NA,NA,NA
5082,"Symbiotic status alters fungal eco-evolutionary offspring trajectories","https://doi.org/10.32942/X2CS33","https://doi.org/10.1111/ele.14271","Carlos A Aguilar-Trigueros","Eli Thoré","Yes",NA,NA,NA,NA
5087,"How do microbes grow in nature?  The role of population dynamics in microbial ecology and evolution","https://doi.org/10.32942/X2488N","https://doi.org/10.1016/j.coisb.2023.100470","Michael Manhart","Eli Thoré","Yes",NA,NA,NA,NA
5094,"The effects of preformed vitamin A and provitamin A carotenoid supplementation on tadpoles of the poison frog Phyllobates vittatus","https://doi.org/10.32942/X20K5C",NA,"Roberto Marquez","Eli Thoré","Yes",NA,NA,NA,NA
5092,"Lipid Metabolism in Response to Cold","https://doi.org/10.32942/X2VS3F",NA,"Thomas Enriquez","Eli Thoré","Yes",NA,NA,NA,NA
5103,"Larval cannibalism in Phyllobates poison frogs","https://doi.org/10.32942/X2R30G","https://doi.org/10.1007/s10682-023-10246-4","Roberto Marquez","Eli Thoré","Yes",NA,NA,NA,NA
5109,"A diversity of fungal pathways contribute to improved soil carbon stability and storage","https://doi.org/10.32942/X2GK5Q",NA,"Emiko Stuart","Eli Thoré","Yes",NA,NA,NA,NA
5110,"Experimental evidence of litter quality and soil moisture rather than temperature as the key driver of litter decomposition along a high-latitude elevational gradient","https://doi.org/10.32942/X2M880",NA,"Isla H. Myers-Smith","Eli Thoré","Yes",NA,NA,NA,NA
5118,"Telomere length vary with sex, hatching rank and year of birth in little owls, Athene noctua","https://doi.org/10.32942/X2BS3S",NA,"Josefa Bleu","Eli Thoré","Yes",NA,NA,NA,NA
5119,"Temperature-dependant, developmental plasticity and its effects on Allen’s and James’ rule in endotherms","https://doi.org/10.32942/X2730T",NA,"Joshua Kenneth Robertson Tabh","Eli Thoré","Yes",NA,NA,NA,NA
5134,"Prophage mediated control of higher order interactions - insights from systems approaches","https://doi.org/10.32942/X2ZK52",NA,"Carolin Charlotte Wendling","Eli Thoré","Yes",NA,NA,NA,NA
5143,"Forecasting rodent population dynamics and community transitions with dynamic nonlinear models","https://doi.org/10.32942/X2TS34",NA,"Nicholas Joshua Clark","Eli Thoré","Yes",NA,NA,NA,NA
5160,"Spatial factors overcome seasonality in increasing the consumption of allochthonous food resources by fishes from tropical lotic ecosystems","https://doi.org/10.32942/X2K88P",NA,"Vitor Manuel Barros Ferreira","Eli Thoré","Yes",NA,NA,NA,NA
5132,"Partitioning variance in population growth for models with environmental and demographic stochasticity","https://doi.org/10.32942/X2FK5D","https://doi.org/10.1111/1365-2656.13990","Jonas Knape","Eli Thoré","Yes",NA,NA,NA,NA
5173,"Fragmentation disrupts microbial effects on native plant community productivity","https://doi.org/10.32942/X29W24","https://doi.org/10.1111/1365-2745.14097","Kasey N Kiesewetter","Eli Thoré","Yes",NA,NA,NA,NA
5174,"Allelopathy-selected microbiomes mitigate chemical inhibition of plant performance","https://doi.org/10.32942/X2630H","https://doi.org/10.1111/nph.19249","Daniel Philip Revillini","Eli Thoré","Yes",NA,NA,NA,NA
5081,"Developing systems theory in soil agroecology: Incorporating heterogeneity and dynamic instability","https://doi.org/10.32942/X2SW2G",NA,"Nicholas Medina","James Orr","Yes",NA,NA,NA,NA
5175,"Bacterial Subcellular Architecture, Structural Epistasis, and Antibiotic Resistance","https://doi.org/10.32942/X22C7P","https://doi.org/10.3390/biology12050640","Fernando Baquero","James Orr","Yes",NA,NA,NA,NA
5178,"Breaking down microbial hierarchies","https://doi.org/10.32942/X2XK5R","https://doi.org/10.1016/j.tim.2023.02.014","Sara Mitri","James Orr","Yes","Type_of_preprint should actually be ""Comment"", my bad!",NA,NA,NA
5194,"Multilevel allometric growth equations improve accuracy of carbon monitoring during forest restoration.","https://doi.org/10.32942/X2P30V","https://doi.org/10.1016/j.tfp.2023.100442","Brad Oberle","James Orr","Yes",NA,NA,NA,NA
5201,"Myths About the Evolution of War:  Apes, Foragers, and the Stories We Tell","https://doi.org/10.32942/X2JC71",NA,"Luke Glowacki","James Orr","Yes",NA,NA,NA,NA
