"","timestamp","extractors_first_name","extractors_last_name","preprint_doi","submitting_corresponding_author_first_and_second_name","submitting_corresponding_author_last_name","submitting_author_country","submitting_author_first_publication_year","taxa_being_studied","comments_on_preprint","type_of_preprint","data_link_preprint","code_link_preprint","number_of_citations_preprint","pci_recommendation_preprint","publication_doi","publication_journal","publication_date","publication_title_changed","number_of_citations_article","data_link_article","code_link_article","preprint_comments","publication_comments","preprint_id","preprint_title","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
"569",2023-10-20 20:36:15,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/ckspq","Dan L.","Warren","Japan",1999,"Statistics","No","Reviews and Meta-analyses","NA","NA",0,"No","NA",NA,NA,NA,NA,"NULL",NA,NA,NA,3676,"Randomization analyses in niche and distribution modeling",NA,"Dan L. Warren","Ineta Kačergytė","Yes","Missing NAs in: Publication_DOI, Publication_journal, Data_link_article and Code_link_article",NA,NA,NA
"570",2023-10-20 20:55:04,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/mzyjk","Isla H.","Myers-Smith","United Kingdom of Great Britain and Northern Ireland",1998,"Plants","No","Opinion","modis.gsfc.nasa.gov/","github.com/ShrubHub/GreeningHub",999,"No","https://doi.org/10.1038/s41558-019-0688-1","Nature Climate Change",2020-01-31,"No",529,"modis.gsfc.nasa.gov/","github.com/ShrubHub/GreeningHub","There are multiple data sources (3 links + a zenodo repo)",NA,4512,"Complexity revealed in the greening of the Arctic","https://doi.org/10.1038/s41558-019-0688-1","Isla H. Myers-Smith","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"571",2023-10-20 20:59:17,"Quentin","Corbel","https://doi.org/10.32942/osf.io/xpnyw","Eli D.","Strauss","Germany",2010,"Across species review","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1098/rstb.2020.0445","Philosophical Transactions of the Royal Society",2022-01-10,"No",24,"NA","NA","This is version 3 of a preprint. I suspect it is actually a post print. Previous versions are from the same date on EcoEvoRxiv though.",NA,4032,"The dynamics of dominance: open questions, challenges, and solutions","https://doi.org/10.1098/rstb.2020.0445","Eli Strauss","Quentin Corbel","Yes",NA,NA,NA,NA
"572",2023-10-20 21:00:09,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/kdrvp","Mercedes","Burgueño","Switzerland",2019,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA","Data will be deposited in Dyad upon acceptance",NA,4515,"Predation risk and social factors influence vigilance in a social bird species",NA,"Mercedes Burgueño","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"573",2023-10-20 21:05:51,"Alexander","Elsy","https://doi.org/10.32942/X2MK5Z","Samuel M","Bashevkin","United States of America (the)",2013,"Microorganisms, Invertebrates, Vertebrates","No","Research Article (new empirical work)","https://doi.org/10.6073/PASTA/8CB1E3D1312F2034E2345F62EB455403","https://github.com/Delta-Stewardship-Council/swg-21-foodwebs",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4841,"Evaluating top-down, bottom-up, and environmental drivers of pelagic food web dynamics along an estuarine gradient",NA,"Samuel M Bashevkin","Alexander Elsy","Yes",NA,NA,NA,NA
"574",2023-10-20 21:06:38,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/s34bn","Rohan","Riley","Australia",2013,"Fungi","No","Research Article (new empirical work)","https://doi.org/10.6084/m9.figshare.8427608","none",999,"No","https://doi.org/10.1111/ele.13353","Ecology letters",2019-08-01,"No",28,"https://doi.org/10.6084/m9.figshare.8427608","none",NA,NA,4469,"Resource allocation to growth or luxury consumption drives mycorrhizal responses","https://doi.org/10.1111/ele.13353","Rohan Riley","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"575",2023-10-20 21:10:19,"Melina","de Souza Leite","https://doi.org/10.32942/osf.io/3qx7e","Chuanji","Yong","Australia",2018,"no taxa","No","Research Article (new empirical work)","none","none",3,"No","https://doi.org/10.1111/1365-2664.14377","Journal of Applied Ecology",2023-03-28,"Yes",0,"https://doi.org/10.26182/xd3d-7914","none","Corresponding author doesn't have Google Scholar Profile, I used ORCID to retreive year of first publication.",NA,3839,"The costs of abating threats to Australias biodiversity","https://doi.org/10.1111/1365-2664.14377","Chuanji Yong","Melina de Souza Leite","Yes","submiting author publication year from ORCID link",NA,NA,NA
"576",2023-10-20 21:11:36,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/g4z2e","Fonti","Kar","Australia",0,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1111/oik.08122","Oikos",2021-04-29,"No",6,"https://osf.io/tz2h5","https://osf.io/tz2h5","Datasets and code used to generate results of this study will be made accessible via Open Science Framework via a public DOI link.",NA,4462,"Individual variation in thermal plasticity and its impact on mass-scaling","https://doi.org/10.1111/oik.08122","Fonti Kar","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"577",2023-10-20 21:16:37,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/yvq9d","Mireia","Plaza","United Kingdom of Great Britain and Northern Ireland",0,"Vertebrates","No","Research Article (new empirical work)","none","none",6,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4455,"Social network node-based metrics can function as proxies for animal personality traits",NA,"Mireia Plaza","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"578",2023-10-20 21:18:12,"Quentin","Corbel","https://doi.org/10.32942/osf.io/cyugz","Patricia","Burkhardt-Holm","Switzerland",1984,"Vertebrates","No","Research Article (new empirical work)","none","none",1,"No","https://www.reabic.net/journals/mbi/2022/1/MBI_2022_Bussmann_etal.pdf","Management of Biological Invasions",2021-12-12,"No",1,"none","none","This is version 3 of the preprint. It may be a post print.",NA,4030,"Invasive goby larvae: First evidence as stowaways in small watercraft motors.","https://doi.org/10.3391/mbi.2022.13.1.11","Karen Bussmann","Quentin Corbel","Yes",NA,NA,NA,NA
"579",2023-10-20 21:19:42,"Alexander","Elsy","https://doi.org/10.32942/X2W30Q","John","Villella","United States of America (the)",2007,"Fungi, Lichen","No","Research Article (new empirical work)","NA","NA",0,"No","https://doi.org/10.1639/0747-9859-40.1.15","Evansia",2023-08-08,"Yes",0,"NA","NA","I have put down NA for data availability as the article is a species list, and so any data is included within the article",NA,4830,"An Annotated Checklist of Lichens of the Opal Creek Wilderness and Adjacent Areas: a Pre-Fire Baseline","https://doi.org/10.1639/0747-9859-40.1.15","John Villella","Alexander Elsy","Yes",NA,NA,NA,NA
"580",2023-10-20 21:38:35,"Rafaela","Almeida","https://doi.org/10.32942/X2KW30","Filip A.M.","Volckaert","Belgium",0,"Invertebrates, Vertebrates","No","Opinion","NA","NA",0,"No","NA",NA,NA,NA,NA,"NA","NA",NA,NA,5586,"Seascape genomics: assisting marine biodiversity management by combining genetic knowledge with environmental and ecological information",NA,"Filip A.M. Volckaert","Rafaela Almeida","Yes",NA,NA,NA,NA
"581",2023-10-20 21:39:01,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/u7bhv","Jeff R","Powell","Australia",2004,"Plants, Fungi","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.1016/j.pedobi.2017.07.001","Pedobiologia",2017-07-08,"No",8,"none","none",NA,"1) I am not super sure about the type of article, it has some data and the analysis of it but almost seems like a review as well. Hope I got it right. 2) Some data was taken from a repository (phylogeny of plants) but it's a fraction of what was used...",4468,"Relationships between mycorrhizal type and leaf flammability in the Australian flora","https://doi.org/10.1016/j.pedobi.2017.07.001","Jeff R Powell","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"582",2023-10-20 21:45:45,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/rd8jq","Jeff R","Powell","Australia",2004,"review","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.1016/j.pedobi.2019.150588","Pedobiologia",2019-09-12,"No",3,"none","none","Author has a publication in 2003 but I didn't know if it was peer reviewed... So I went with 2004 which is in a peer reviewed journal.",NA,4454,"A Review of Peer-Review for Pedobiologia – Journal of Soil Ecology","https://doi.org/10.1016/j.pedobi.2019.150588","Jeff R Powell","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"583",2023-10-20 21:53:10,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/9fpc5","Karen","Bussmann","Switzerland",2019,"Vertebrates","No","Research Article (new empirical work)","none","none",1,"No","https://doi.org/10.1002/aqc.3409","quatic conservation: marine and freshwater ecosystems",2020-07-31,"Yes",13,"none","none","submitting author differ from first authors",NA,4443,"Egg predation on native fish by invasive round goby revealed by species-specific gut content DNA analyses","https://doi.org/10.1002/aqc.3409","Karen Bussmann","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"584",2023-10-20 22:03:32,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/5kunv","Corey Thomas","Callaghan","Australia",2015,"Vertebrates","No","Research Article (new empirical work)","https://ebird.org/data/download","none",999,"No","https://doi.org/10.1111/oik.07356","Oikos",2020-06-20,"No",31,"https://zenodo.org/records/3908720","https://zenodo.org/records/3908720","code provided upon acceptance",NA,4434,"Avian trait specialization is negatively associated with urban tolerance","https://doi.org/10.1111/oik.07356","Corey Thomas Callaghan","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"585",2023-10-20 22:12:48,"Rafaela","Almeida","https://doi.org/10.32942/X26K6M","Jean-Baptiste","André","France",2001,"Conceptual","No","Reviews and Meta-analyses","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5595,"Adaptive parsimony as an evolutionary solution to the equilibrium selection problem",NA,"Jean-Baptiste André","Rafaela Almeida","Yes",NA,NA,NA,NA
"586",2023-10-20 22:22:38,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/uepxj","Eve","Cooper","Australia",2017,"Vertebrates","No","Research Article (new empirical work)","https://github.com/evebcooper/wren-trait-ageing","https://github.com/evebcooper/wren-trait-ageing",999,"No","https://doi.org/10.1086/711755","The American Naturalist",2020-12-01,"No",15,"https://www.journals.uchicago.edu/doi/suppl/10.1086/711755/suppl_file/59609data.zip","https://www.journals.uchicago.edu/doi/suppl/10.1086/711755/suppl_file/59609data.zip",NA,NA,4422,"Ageing and senescence across reproductive traits and survival in superb fairy-wrens (Malurus cyaneus)",NA,"Eve Cooper","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"587",2023-10-20 22:35:56,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/t9u8z","Amanda Kate","Pettersen","Sweden",2010,"Vertebrates","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.3389/fphys.2020.00547","Frontiers in Physiology",2020-06-18,"No",8,"none","none",NA,NA,4397,"Countergradient variation in reptiles: thermal sensitivity of developmental and metabolic rates across locally adapted populations","https://doi.org/10.3389/fphys.2020.00547","Amanda Kate Pettersen","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"588",2023-10-20 22:41:03,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/a6jyk","Matthias C.","Rillig","Germany",1996,"opinion","No","Opinion","NA","NA",999,"No","https://doi.org/10.1371/journal.pcbi.1008313","PLoS Computational Biology",2020-11-19,"No",8,"NA","NA",NA,NA,4379,"Ten Simple Rules for Increased Lab Resilience","https://doi.org/10.1371/journal.pcbi.1008313","Matthias C. Rillig","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"589",2023-10-20 22:46:05,"Félicie","Dhellemmes","https://doi.org/10.32942/osf.io/bdaxh","Natalie","Forsdick","New Zealand",2016,"review","No","Reviews and Meta-analyses","NA","NA",4,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4323,"Conservation translocations of fauna in Aotearoa New Zealand: a review",NA,"Natalie Forsdick","Félicie Dhellemmes","Yes",NA,NA,NA,NA
"590",2023-10-20 23:07:38,"Alexander","Elsy","https://doi.org/10.32942/X2FS3Q","Eric Grant","Prileson","United States of America (the)",2022,"Invertebrates","No","Research Article (new empirical work)","https://github.com/eprileson/Acorn_Ant_OvW","https://github.com/eprileson/Acorn_Ant_OvW",0,"No","https://doi.org/10.1016/j.jtherbio.2023.103591","Journal of Thermal Biology",2023-05-24,"No",0,"10.17632/r5zpphcnyv.3","10.17632/r5zpphcnyv.3","preprint was changed to corrected print version of paper. Also they provide another link to the data - Mendeley repository 10.17632/r5zp-phcnyv.3",NA,5027,"Keep your cool: Overwintering physiology in response to urbanization in the acorn ant, Temnothorax curvispinosus","https://doi.org/10.1016/j.jtherbio.2023.103591","Eric Grant Prileson","Alexander Elsy","Yes",NA,NA,NA,NA
"591",2023-10-20 23:08:00,"Quentin","Corbel","https://doi.org/10.32942/osf.io/g6c3j","Adam","Frew","Australia",2013,"Plants, Fungi","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1111/nph.17781","New Phytologist",2021-10-07,"No",32,"NA","NA",NA,NA,4028,"Plant herbivore protection by arbuscular mycorrhizas: A role for fungal diversity?","https://doi.org/10.1111/nph.17781","Adam Frew","Quentin Corbel","Yes",NA,NA,NA,NA
"592",2023-10-20 23:19:17,"Rafaela","Almeida","https://doi.org/10.32942/X2BC8J","Peter","Desmet","Belgium",0,"conceptual","No","Methods paper","https://github.com/tdwg/camtrap-dp","https://github.com/tdwg/camtrap-dp",2,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5593,"Camtrap DP: An open standard for the FAIR exchange and archiving of camera trap data",NA,"Peter Desmet","Rafaela Almeida","Yes",NA,NA,NA,NA
"593",2023-10-20 23:21:33,"Alexander","Elsy","https://doi.org/10.32942/X2B013","Luis Gregorio","Abad Espinoza","Italy",2019,"Microorganisms","No","Comment","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5028,"Disentangling human nature: Anthropological reflections on evolution, zoonoses and ethnographic investigations",NA,"Luis Gregorio Abad Espinoza","Alexander Elsy","Yes",NA,NA,NA,NA
"594",2023-10-20 23:33:23,"Quentin","Corbel","https://doi.org/10.32942/osf.io/97fpb","Christian D.","Harding","United Kingdom of Great Britain and Northern Ireland",0,"Vertebrates","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1093/sleep/zsac064","Sleep",2022-03-13,"No",5,"NA","NA","No contact detail, I am assuming the first author is the submitting author",NA,4029,"Re-examining extreme sleep duration in bats: implications for sleep phylogeny, ecology and function","https://doi.org/10.1093/sleep/zsac064","Christian David Harding","Quentin Corbel","Yes",NA,NA,NA,NA
"595",2023-10-20 23:33:27,"Alexander","Elsy","https://doi.org/10.32942/X26888","Sunil","Nagpal","India",2013,"Microorganisms","No","Opinion","NA","NA",0,"No","https://doi.org/10.1007/s12672-023-00745-9","Discover Oncology",2023-07-15,"No",0,"NA","NA",NA,"Published as a perspectives piece",5031,"Environmental insults and compensative responses: when microbiome meets cancer","https://doi.org/10.1007/s12672-023-00745-9","Sunil Nagpal","Alexander Elsy","Yes",NA,NA,NA,NA
"596",2023-10-20 23:55:39,"Quentin","Corbel","https://doi.org/10.32942/osf.io/kp2gd","Fonti","Kar","Australia",0,"Vertebrates","No","Research Article (new empirical work)","https://bit.ly/38IzTsp","https://bit.ly/38IzTsp",999,"No","https://doi.org/10.1007/s10682-022-10160-1","Evolutionary Ecology",2022-03-01,"No",4,"https://bit.ly/38IzTsp","https://bit.ly/38IzTsp",NA,NA,4025,"Impact of Developmental Temperatures On The Repeatability of Thermal Plasticity in Metabolic Rate","https://doi.org/10.1007/s10682-022-10160-1","Fonti Kar","Quentin Corbel","Yes",NA,NA,NA,NA
"597",2023-10-21 00:19:08,"Alexander","Elsy","https://doi.org/10.32942/X22G6B","Francois","Gerard","France",0,"Vertebrates","No","Opinion","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5032,"Remarks on an approach to study flocking phenomenon in animals",NA,"Francois Gerard","Alexander Elsy","Yes",NA,NA,NA,NA
"598",2023-10-21 00:23:07,"Quentin","Corbel","https://doi.org/10.32942/osf.io/23wq7","Justin M.","Calabrese","Germany",2004,"it's a review of tracking methods and home range estimates, does not really apply to any taxa in particular","No","Reviews and Meta-analyses","NA","https://github.com/ecoisilva/AKDE_minireview",999,"No","https://doi.org/10.1111/2041-210X.13786","Methods in Ecology and Evolution",2021-12-10,"No",50,"NA","https://github.com/ecoisilva/AKDE_minireview","the link to the code provided is to reproduce some R tutorials displayed in the preprint. This preprint is the second version of a previous preprint. It may be a post-print?",NA,4026,"Autocorrelation-informed home range estimation:  a review and practical guide","https://doi.org/10.1111/2041-210X.13786","Inês Silva","Quentin Corbel","Yes",NA,NA,NA,NA
"599",2023-10-21 00:31:31,"Rafaela","Almeida","https://doi.org/10.32942/X22W2Z","andrea","cardini","Italy",2000,"Conceptual","No","Comment","NA","NA",999,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5599,"Shall we all adopt, with no worries, the ‘within a configuration’ approach in geometric morphometrics? A comment on claims that the effect of the superimposition and sliding on shape data is “not an obstacle to analyses of integration and modularity”",NA,"andrea cardini","Rafaela Almeida","Yes",NA,NA,NA,NA
"600",2023-10-21 00:35:58,"Jack","Brand","https://doi.org/10.32942/osf.io/zw8g9","Christopher S.","Angell","Canada",2016,"Invertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.4039/tce.2019.32","The Canadian Entomologist",2019-06-10,"No",2,"none","none","NA","NA",4385,"Natural variation in the growth and development of Protopiophila litigata (Diptera: Piophilidae) developing in three moose (Artiodactyla: Cervidae) antlers","https://doi.org/10.4039/tce.2019.32","Christopher Angell","Jack Brand","Yes",NA,NA,NA,NA
"601",2023-10-21 01:04:26,"Jack","Brand","https://doi.org/10.32942/osf.io/38fpy","Erika M.","Santana","Brazil",2020,"Invertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1007/s00265-020-02917-x","Behavioral Ecology and Sociobiology",2020-10-14,"Yes",3,"https://doi.org/10.17632/cxgfzg3kcs.1","none","NA","NA",4382,"Pre-maturation social experience affects female reproductive strategies and offspring fitness in a highly polyandrous insect",NA,"Erika M. Santana","Jack Brand","Yes",NA,NA,NA,NA
"602",2023-10-21 01:22:02,"Jack","Brand","https://doi.org/10.32942/osf.io/45cnu","Christopher E","Doughty","United States of America (the)",2006,"Review","No","Reviews and Meta-analyses","NA","NA",2,"No","https://doi.org/10.1016/j.scitotenv.2022.155023","Science of the Total Environment",2022-04-04,"No",3,"NA","NA","NA","NA",4380,"The sixth R: Revitalizing the natural phosphorus pump",NA,"Christopher Doughty","Jack Brand","Yes",NA,NA,NA,NA
"603",2023-10-21 01:28:36,"Alexander","Elsy","https://doi.org/10.32942/X2HS3B","Cecilia F.","Fiorini","Brazil",2012,"Plants","No","Research Article (new empirical work)","none","none",1,"No","https://doi.org/10.1016/j.ympev.2023.107858","Molecular Phylogenetics and Evolution",2023-06-15,"Yes",0,"https://doi.org/10.17605/OSF.IO/CED94.","none",NA,NA,4817,"Hybridization boosters diversification in a Neotropical orchid group","https://doi.org/10.1016/j.ympev.2023.107858","Cecilia F. Fiorini","Alexander Elsy","Yes",NA,NA,NA,NA
"604",2023-10-21 01:43:38,"Jack","Brand","https://doi.org/10.32942/osf.io/xsehd","Nicholas Patrick","Moran","Germany",2013,"Invertebrates, Vertebrates","No","Reviews and Meta-analyses","https://osf.io/3tphj/","https://osf.io/3tphj/",1,"No","https://doi.org/10.1111/brv.12655","Biological Reviews",2020-10-05,"Yes",61,"https://osf.io/3tphj/","https://osf.io/3tphj/","NA","NA",4381,"Poor nutritional condition promotes high-risk behaviours: A systematic review and meta-analysis","https://doi.org/10.1111/brv.12655","Nicholas Patrick Moran","Jack Brand","Yes",NA,NA,NA,NA
"605",2023-10-21 01:56:34,"Alexander","Elsy","https://doi.org/10.32942/X20W2B","Moritz","Blumer","Germany",2019,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1017/S0030605322001570","Oryx",2023-05-12,"Yes",0,"none","none",NA,"Change in title is only a hyphen between land-use",4824,"Habitat destruction threatens jaguars in a mixed land use region of eastern Bolivia","https://doi.org/10.1017/S0030605322001570","Moritz Blumer","Alexander Elsy","Yes",NA,NA,NA,NA
"606",2023-10-21 02:07:26,"Alexander","Elsy","https://doi.org/10.32942/X2GW2P","Christoph","Stritt","Switzerland",0,"Microorganisms","No","Reviews and Meta-analyses","https://doi.org/10.5281/zenodo.8042695","https://doi.org/10.5281/zenodo.8042695",0,"Yes","https://doi.org/10.24072/pcjournal.322","Peer Community Journal",2023-09-27,"No",1,"https://doi.org/10.5281/zenodo.8042695","https://doi.org/10.5281/zenodo.8042695",NA,NA,4829,"How do monomorphic bacteria evolve? The Mycobacterium tuberculosis complex and the awkward population genetics of extreme clonality","https://doi.org/10.24072/pcjournal.322","Christoph Stritt","Alexander Elsy","Yes",NA,NA,NA,NA
"607",2023-10-21 02:19:10,"Gavin","Hossack","https://doi.org/10.32942/osf.io/a57zm","Fraser John","Combe","United Kingdom of Great Britain and Northern Ireland (the)",2012,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4456,"Optimising occupancy models and detection probability for conservation monitoring in a forest-dwelling small mammal",NA,"Fraser John Combe","Gavin Hossack","Yes",NA,NA,NA,NA
"608",2023-10-21 02:56:14,"Gavin","Hossack","https://doi.org/10.32942/osf.io/85ypg","Rodolfo Luiz Bezerra","Nóbrega","Germany",2017,"Plants","No","Research Article (new empirical work)","https://osf.io/v8wzh/","none",999,"No","https://doi.org/10.1016/j.gecco.2019.e00819","Global Ecology and Conservation",2019-10-20,"No",37,"https://osf.io/v8wzh/","none",NA,"I'm not totally sure the year of first journal publication by this author is accurate. It may need to be double checked. There are a lot of symposium/conference proceedings on their google scholar page before the first article that was obvious to me as a journal article.",4453,"Ecosystem services of a functionally diverse riparian zone in the Amazon–Cerrado agricultural frontier","https://doi.org/10.1016/j.gecco.2019.e00819","Rodolfo Luiz Bezerra Nóbrega","Gavin Hossack","Yes",NA,NA,NA,NA
"609",2023-10-21 05:13:55,"Gavin","Hossack","https://doi.org/10.32942/osf.io/ur4fe","Corey Thomas","Callaghan","Australia",2015,"Vertebrates","No","Research Article (new empirical work)","https://ebird.org/data/download, version ebd_relDec-2018","none",999,"No","https://doi.org/10.1007/s10531-020-02088-1","Biodiversity and Conservation",2020-11-27,"No",17,"https://zenodo.org/records/4288599","https://zenodo.org/records/4288599",NA,"The citation count for the publication listed on google scholar (17 citations) is different from the citation count listed on the journal website (13 citations). Not sure if that is worth noting, but just something I observed.",4452,"How to build a biodiverse city: environmental determinants of bird diversity within and among 1,581 cities",NA,"Corey Thomas Callaghan","Gavin Hossack","Yes",NA,NA,NA,NA
"610",2023-10-21 06:35:41,"Rafaela","Almeida","https://doi.org/10.32942/X2Z31Q","Alex C","Moore","Canada",2015,"Consumer species","No","Reviews and Meta-analyses","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA","A specific link for data and code was not provided, but the following data availability statement was included, and all the references could be found at the end of the preprint: ""Data are available at the LTER Environmental Data Initiative Portal and can be found using the reference IDs included in this manuscript.""",NA,5603,"A call to expand global change research in LTER coastal wetlands",NA,"Alex C Moore","Rafaela Almeida","Yes",NA,NA,NA,NA
"611",2023-10-21 07:37:43,"Rafaela","Almeida","https://doi.org/10.32942/X2G300","Elisabeth","Riera","France",0,"Artificial Reefs","No","Research Article (new empirical work)","https://github.com/ELI-RIERA/ArtificialReef_Complexity","https://github.com/ELI-RIERA/ArtificialReef_Complexity",0,"No","NA","Na",NA,NA,NA,"NA","NA",NA,NA,5609,"Unleashing the Potential of Artificial Reefs Design:  A Purpose-Driven Evaluation of Structural Complexity",NA,"Elisabeth Riera","Rafaela Almeida","Yes",NA,NA,NA,NA
"612",2023-10-21 07:43:36,"Rafaela","Almeida","https://doi.org/10.32942/X2PK6Z","Mathilde","Scheifler","Belgium",2019,"Invertebrates","No","Book chapter","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,5620,"Lipid Metabolism in Parasitoids and their Parasitized Hosts",NA,"Mathilde Scheifler","Rafaela Almeida","Yes",NA,NA,NA,NA
"613",2023-10-21 07:55:48,"Rafaela","Almeida","https://doi.org/10.32942/X2JW29","Steven Foster","Wilson","Canada",0,"Vertebrates","No","Reviews and Meta-analyses","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA","The authors do not provide a link for data or code, but they included the following Data Availability Statement: ""Requests for data access should be directed to HeliCat Canada.""",NA,5626,"HeliCat Canada’s Wildlife Observations Program: Trends and Findings 2012-2022",NA,"Steven Foster Wilson","Rafaela Almeida","Yes",NA,NA,NA,NA
"614",2023-10-21 08:12:53,"Rafaela","Almeida","https://doi.org/10.32942/X2F60Q","Dexter H","Locke","United States of America (the)",2011,"Plants, conceptual","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1016/j.scitotenv.2023.167739","Science of The Total Environment",2023-10-11,"No",1,"NA","NA",NA,NA,5594,"Measuring the 3-30-300 Rule to Help Cities Meet Nature Access Thresholds","https://doi.org/10.1016/j.scitotenv.2023.167739","Dexter H Locke","Rafaela Almeida","Yes",NA,NA,NA,NA
"615",2023-10-21 15:41:02,"Elvira","D'Bastiani","https://doi.org/10.32942/osf.io/zk2dq","Amy","Goldberg","United States of America",2022,"Invertebrates, Vertebrates, protozoan","No","Reviews and Meta-analyses","https://osf.io/c7n6u/","none",0,"No","https://doi.org/10.7554/eLife.69628","eLife",2022-01-08,"No",5,"none","none",NA,"I didn't find the ""Data_link_article"" and ""Code_link_article""",4088,"Primate malarias as a model for cross-species parasite transmission","https://doi.org/10.7554/eLife.69628","Amy Goldberg","Elvira D'Bastiani","Yes","No data and code link on article. I add the Publisher DOI",NA,NA,NA
"616",2023-10-21 16:00:07,"Elvira","D'Bastiani","https://doi.org/10.32942/osf.io/zf2ug","Krishna","Balasubramaniam","United States of America",0,"Vertebrates","No","Research Article (new empirical work)","none","none",1,"No","NA","NA",NA,NA,NA,"NA","NA","Data is available with the corresponding-author",NA,4075,"Implementing network approaches to understand the socioecology of human-wildlife interactions",NA,"Krishna Balasubramaniam","Elvira D'Bastiani","Yes","Data is available with the corresponding-author",NA,NA,NA
"617",2023-10-21 16:29:57,"Elvira","D'Bastiani","https://doi.org/10.32942/osf.io/e7ad2","Filipe S.","Dias","Portugal",2021,"Plants","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1038/s41598-021-01149-x","Scientific Reports",2021-11-04,"No",4,"none","https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-021-01149-x/MediaObjects/41598_2021_1149_MOESM1_ESM.pdf",NA,NA,4047,"Analysing the distance decay of community similarity in river networks using Bayesian methods","https://doi.org/10.1038/s41598-021-01149-x","Filipe S. Dias","Elvira D'Bastiani","Yes","no",NA,NA,NA
"618",2023-10-21 17:34:40,"Elvira","D'Bastiani","https://doi.org/10.32942/osf.io/wqstj","Robert J.","Smith","United Kingdom of Great Britain",2022,"Plants","No","Contributed paper","DOI:10.32942/osf.io/sxmk5","none",0,"No","https://doi.org/10.1111/csp2.578","Conservation Science and Practice",2021-11-10,"Yes",8,"none","none","Is about Conservation area, so about the ""Taxa_being_studied"" I considered it as a plant.","about the ""Data_link_article"" -> dataset is available from the authors on request",4043,"Developing a Nature Recovery Network using systematic conservation planning","https://doi.org/10.1111/csp2.578","Robert J. Smith","Elvira D'Bastiani","Yes","about the ""Data_link_article"" -> dataset is available from the authors on request",NA,NA,NA
